"Week","SKU_ID","Quintile","RawVolume","DetectCancellations","RemoveBuildToOrder","TruncateEndOfLife"
"2015-08-29","SKU_98",2,0.01295,0.01295,0.01275,0.0143
"2015-09-05","SKU_98",2,0.0142,0.0142,0.014,0.01575
"2015-09-12","SKU_98",2,0.0328,0.0328,0.03225,0.03625
"2015-09-19","SKU_98",2,0.03295,0.03295,0.03245,0.03645
"2015-09-26","SKU_98",2,0.01825,0.01825,0.01795,0.02015
"2015-10-03","SKU_98",2,0.01625,0.01625,0.016,0.018
"2015-10-10","SKU_98",2,0.02115,0.02115,0.02085,0.0234
"2015-10-17","SKU_98",2,0.01155,0.01155,0.0114,0.0128
"2015-10-24","SKU_98",2,0.01605,0.01605,0.0158,0.01775
"2015-10-31","SKU_98",2,0.02305,0.02305,0.0227,0.0255
"2015-11-07","SKU_98",2,0.01305,0.01305,0.01285,0.01445
"2015-11-14","SKU_98",2,0.01585,0.01585,0.0156,0.0175
"2015-11-21","SKU_98",2,0.0043,0.0043,0.0042,0.00475
"2015-11-28","SKU_98",2,0.02395,0.02395,0.02355,0.0265
"2015-12-05","SKU_98",2,0.02085,0.02085,0.0205,0.02305
"2015-12-12","SKU_98",2,0.0159,0.0159,0.01565,0.0176
"2015-12-19","SKU_98",2,0.0113,0.0113,0.0111,0.0125
"2015-12-26","SKU_98",2,0.0205,0.0205,0.0202,0.0227
"2016-01-02","SKU_98",2,0.0106,0.0106,0.01045,0.01175
"2016-01-09","SKU_98",2,0.02575,0.02575,0.02535,0.0285
"2016-01-16","SKU_98",2,0.03425,0.03425,0.0337,0.03785
"2016-01-23","SKU_98",2,0.02695,0.02695,0.0265,0.0298
"2016-01-30","SKU_98",2,0.00605,0.00605,0.00595,0.0067
"2016-02-06","SKU_98",2,0.0073,0.0073,0.00715,0.00805
"2016-02-13","SKU_98",2,0.0269,0.0269,0.02645,0.02975
"2016-02-20","SKU_98",2,0.01815,0.01815,0.01785,0.02005
"2016-02-27","SKU_98",2,0.01345,0.01345,0.0132,0.01485
"2016-03-05","SKU_98",2,0.02225,0.02225,0.0219,0.02465
"2016-03-12","SKU_98",2,0.0144,0.0144,0.0142,NA
"2016-03-19","SKU_98",2,0.0117,0.0117,0.01155,NA
"2016-03-26","SKU_98",2,0.0141,0.0141,0.0139,NA
"2016-04-02","SKU_98",2,0.01145,0.01145,0.01125,NA
"2016-04-09","SKU_98",2,0.01045,0.01045,0.01025,NA
"2016-04-16","SKU_98",2,0.03185,0.03185,0.03135,NA
"2016-04-23","SKU_98",2,0.01785,0.01785,0.0176,NA
"2016-04-30","SKU_98",2,-0.0075,-0.0075,0,NA
"2016-05-07","SKU_98",2,-0.00595,-0.00595,0,NA
"2016-05-14","SKU_98",2,-0.00195,-0.00195,0,NA
"2016-05-21","SKU_98",2,-6e-04,-6e-04,0,NA
"2015-02-21","SKU_99",2,7e-04,7e-04,7e-04,8e-04
"2015-02-28","SKU_99",2,0.0026,0.0026,0.0026,0.00295
"2015-03-07","SKU_99",2,0.00465,0.00465,0.00465,0.00525
"2015-03-14","SKU_99",2,0.00465,0.00465,0.00465,0.00525
"2015-03-21","SKU_99",2,0.00975,0.00975,0.00975,0.011
"2015-03-28","SKU_99",2,0.00615,0.00615,0.00615,0.00695
"2015-04-04","SKU_99",2,0.00435,0.00435,0.00435,0.0049
"2015-04-11","SKU_99",2,0.03165,0.03165,0.03165,0.0357
"2015-04-18","SKU_99",2,0.01095,0.01095,0.01095,0.01235
"2015-04-25","SKU_99",2,0.011,0.011,0.011,0.01245
"2015-05-02","SKU_99",2,0.0146,0.0146,0.0146,0.01645
"2015-05-09","SKU_99",2,0.008,0.008,0.008,0.009
"2015-05-16","SKU_99",2,0.0045,0.0045,0.0045,0.0051
"2015-05-23","SKU_99",2,0.0057,0.0057,0.0057,0.0064
"2015-05-30","SKU_99",2,0.0123,0.0123,0.0123,0.01385
"2015-06-06","SKU_99",2,0.02255,0.02255,0.02255,0.0254
"2015-06-13","SKU_99",2,0.0243,0.0243,0.0243,0.0274
"2015-06-20","SKU_99",2,0.0205,0.0205,0.0205,0.02315
"2015-06-27","SKU_99",2,0.0148,0.0148,0.0148,0.0167
"2015-07-04","SKU_99",2,0.0139,0.0139,0.0139,0.0157
"2015-07-11","SKU_99",2,0.01145,0.01145,0.01145,0.0129
"2015-07-18","SKU_99",2,0.02405,0.02405,0.02405,0.02715
"2015-07-25","SKU_99",2,0.01475,0.01475,0.01475,0.01665
"2015-08-01","SKU_99",2,0.0113,0.0113,0.0113,0.01275
"2015-08-08","SKU_99",2,0.0156,0.0156,0.0156,0.01755
"2015-08-15","SKU_99",2,0.02,0.02,0.02,0.02255
"2015-08-22","SKU_99",2,0.0203,0.0203,0.0203,0.02285
"2015-08-29","SKU_99",2,0.0148,0.0148,0.0148,0.01665
"2015-09-05","SKU_99",2,0.0173,0.0173,0.0173,0.0195
"2015-09-12","SKU_99",2,0.0133,0.0133,0.0133,0.015
"2015-09-19","SKU_99",2,0.0192,0.0192,0.0192,0.02165
"2015-09-26","SKU_99",2,0.01785,0.01785,0.01785,0.0201
"2015-10-03","SKU_99",2,0.01705,0.01705,0.01705,0.0192
"2015-10-10","SKU_99",2,0.0133,0.0133,0.0133,0.015
"2015-10-17","SKU_99",2,0.0192,0.0192,0.0192,0.02165
"2015-10-24","SKU_99",2,0.0272,0.0272,0.0272,0.03065
"2015-10-31","SKU_99",2,0.0147,0.0147,0.0147,0.0166
"2015-11-07","SKU_99",2,0.02455,0.02455,0.02455,0.0277
"2015-11-14","SKU_99",2,0.01745,0.01745,0.01745,0.01965
"2015-11-21","SKU_99",2,0.01405,0.01405,0.01405,0.0158
"2015-11-28","SKU_99",2,0.01615,0.01615,0.01615,0.01825
"2015-12-05","SKU_99",2,0.0161,0.0161,0.0161,0.01815
"2015-12-12","SKU_99",2,0.02795,0.02795,0.02795,0.0315
"2015-12-19","SKU_99",2,0.0591,0.0591,0.0591,0.06665
"2015-12-26","SKU_99",2,0.0112,0.0112,0.0112,0.0126
"2016-01-02","SKU_99",2,0.0117,0.0117,0.0117,0.0132
"2016-01-09","SKU_99",2,0.0145,0.0145,0.0145,0.01635
"2016-01-16","SKU_99",2,0.0165,0.0165,0.0165,0.0186
"2016-01-23","SKU_99",2,0.0239,0.0239,0.0239,0.02695
"2016-01-30","SKU_99",2,0.02575,0.02575,0.02575,0.02905
"2016-02-06","SKU_99",2,0.02195,0.02195,0.02195,0.02475
"2016-02-13","SKU_99",2,0.0093,0.0093,0.0093,0.0105
"2016-02-20","SKU_99",2,0.04735,0.04735,0.04735,0.0534
"2016-02-27","SKU_99",2,0.0104,0.0104,0.0104,0.01175
"2016-03-05","SKU_99",2,0.01795,0.01795,0.01795,NA
"2016-03-12","SKU_99",2,0.02355,0.02355,0.02355,NA
"2016-03-19","SKU_99",2,0.01125,0.01125,0.01125,NA
"2016-03-26","SKU_99",2,0.008,0.008,0.008,NA
"2016-04-02","SKU_99",2,0.02435,0.02435,0.02435,NA
"2016-04-09","SKU_99",2,0.0206,0.0206,0.0206,NA
"2016-04-16","SKU_99",2,0.00215,0.00215,0.00215,NA
"2016-04-23","SKU_99",2,0.00305,0.00305,0.00305,NA
"2016-04-30","SKU_99",2,0.0023,0.0023,0.0023,NA
"2016-05-07","SKU_99",2,5e-05,5e-05,5e-05,NA
"2013-11-09","SKU_38",5,0.0085,0.0085,0.0085,0.0095
"2013-11-16","SKU_38",5,0.0125,0.0125,0.0125,0.014
"2013-11-23","SKU_38",5,0.0465,0.0465,0.0465,0.052
"2013-11-30","SKU_38",5,0.0155,0.0155,0.0155,0.017
"2013-12-07","SKU_38",5,0.0255,0.0255,0.0255,0.0285
"2013-12-14","SKU_38",5,0.036,0.036,0.036,0.04
"2013-12-21","SKU_38",5,0.0165,0.0165,0.0165,0.0185
"2013-12-28","SKU_38",5,0.0285,0.0285,0.028,0.0315
"2014-01-04","SKU_38",5,0.0385,0.0385,0.038,0.043
"2014-01-11","SKU_38",5,0.033,0.033,0.033,0.037
"2014-01-18","SKU_38",5,0.038,0.038,0.0375,0.0425
"2014-01-25","SKU_38",5,0.036,0.036,0.036,0.0405
"2014-02-01","SKU_38",5,0.0265,0.0265,0.0265,0.03
"2014-02-08","SKU_38",5,0.0365,0.0365,0.0365,0.041
"2014-02-15","SKU_38",5,0.03,0.03,0.03,0.0335
"2014-02-22","SKU_38",5,0.024,0.024,0.024,0.027
"2014-03-01","SKU_38",5,0.0345,0.0345,0.0345,0.039
"2014-03-08","SKU_38",5,0.0235,0.0235,0.0235,0.0265
"2014-03-15","SKU_38",5,0.018,0.018,0.018,0.02
"2014-03-22","SKU_38",5,0.0255,0.0255,0.0255,0.0285
"2014-03-29","SKU_38",5,0.03,0.03,0.03,0.0335
"2014-04-05","SKU_38",5,0.036,0.036,0.036,0.04
"2014-04-12","SKU_38",5,0.027,0.027,0.027,0.03
"2014-04-19","SKU_38",5,0.035,0.035,0.035,0.0395
"2014-04-26","SKU_38",5,0.027,0.027,0.027,0.03
"2014-05-03","SKU_38",5,0.0215,0.0215,0.0215,0.0245
"2014-05-10","SKU_38",5,0.024,0.024,0.024,0.027
"2014-05-17","SKU_38",5,0.0285,0.0285,0.028,0.0315
"2014-05-24","SKU_38",5,0.0375,0.0375,0.0375,0.042
"2014-05-31","SKU_38",5,0.025,0.025,0.025,0.028
"2014-06-07","SKU_38",5,0.0235,0.0235,0.0235,0.026
"2014-06-14","SKU_38",5,0.0245,0.0245,0.0245,0.0275
"2014-06-21","SKU_38",5,0.039,0.039,0.0385,NA
"2014-06-28","SKU_38",5,0.035,0.035,0.035,NA
"2014-07-05","SKU_38",5,0.012,0.012,0.012,NA
"2014-07-12","SKU_38",5,0.015,0.015,0.015,NA
"2014-07-19","SKU_38",5,0.0085,0.0085,0.0085,NA
"2014-07-26","SKU_38",5,-0.001,-0.001,0,NA
"2013-11-02","SKU_100",2,0.00465,0.00465,0.00465,0.0052
"2013-11-09","SKU_100",2,0.0072,0.0072,0.0072,0.00805
"2013-11-16","SKU_100",2,0.008,0.008,0.008,0.00895
"2013-11-23","SKU_100",2,0.0066,0.0066,0.0066,0.0074
"2013-11-30","SKU_100",2,0.01425,0.01425,0.01425,0.0159
"2013-12-07","SKU_100",2,0.00625,0.00625,0.00625,0.00695
"2013-12-14","SKU_100",2,0.0034,0.0034,0.0034,0.0038
"2013-12-21","SKU_100",2,0.00715,0.00715,0.00715,0.008
"2013-12-28","SKU_100",2,0.01015,0.01015,0.01015,0.01135
"2014-01-04","SKU_100",2,0.01625,0.01625,0.01625,0.01815
"2014-01-11","SKU_100",2,0.0719,0.01235,0.01235,0.0138
"2014-01-18","SKU_100",2,-0.0472,0.01235,0.01235,0.0138
"2014-01-25","SKU_100",2,0.0253,0.0253,0.0253,0.0283
"2014-02-01","SKU_100",2,0.01995,0.01995,0.01995,0.0223
"2014-02-08","SKU_100",2,0.0253,0.0253,0.0253,0.0283
"2014-02-15","SKU_100",2,0.0148,0.0148,0.0148,0.01655
"2014-02-22","SKU_100",2,0.0305,0.0305,0.0305,0.03405
"2014-03-01","SKU_100",2,0.017,0.017,0.017,0.019
"2014-03-08","SKU_100",2,0.03285,0.03285,0.03285,0.03675
"2014-03-15","SKU_100",2,0.02415,0.02415,0.02415,0.027
"2014-03-22","SKU_100",2,0.053,0.053,0.053,0.05925
"2014-03-29","SKU_100",2,0.0313,0.0313,0.0313,0.035
"2014-04-05","SKU_100",2,0.05265,0.05265,0.05265,0.0589
"2014-04-12","SKU_100",2,0.067,0.067,0.067,0.0749
"2014-04-19","SKU_100",2,0.0335,0.0335,0.0335,0.03745
"2014-04-26","SKU_100",2,0.0021,0.0021,0.0021,0.0023
"2014-05-03","SKU_100",2,0.0041,0.0041,0.0041,0.0046
"2014-05-10","SKU_100",2,0.01705,0.01705,0.01705,0.01905
"2014-05-17","SKU_100",2,0.01145,0.01145,0.01145,0.0128
"2014-05-24","SKU_100",2,0.0106,0.0106,0.0106,0.01185
"2014-05-31","SKU_100",2,0.02395,0.02395,0.02395,0.02675
"2014-06-07","SKU_100",2,0.01015,0.01015,0.01015,0.01135
"2014-06-14","SKU_100",2,0.01045,0.01045,0.01045,0.0117
"2014-06-21","SKU_100",2,0.01935,0.01935,0.01935,0.02165
"2014-06-28","SKU_100",2,0.01905,0.01905,0.01905,0.0213
"2014-07-05","SKU_100",2,0.04025,0.04025,0.04025,0.045
"2014-07-12","SKU_100",2,0.0194,0.0194,0.0194,0.02165
"2014-07-19","SKU_100",2,0.0163,0.0163,0.0163,0.01825
"2014-07-26","SKU_100",2,0.03475,0.03475,0.03475,0.03885
"2014-08-02","SKU_100",2,0.0087,0.0087,0.0087,0.0097
"2014-08-09","SKU_100",2,0.024,0.024,0.024,0.02685
"2014-08-16","SKU_100",2,0.0095,0.0095,0.0095,0.01065
"2014-08-23","SKU_100",2,0.0086,0.0086,0.0086,0.0096
"2014-08-30","SKU_100",2,0.026,0.026,0.026,0.02905
"2014-09-06","SKU_100",2,0.01565,0.01565,0.01565,0.0175
"2014-09-13","SKU_100",2,0.011,0.011,0.011,0.0123
"2014-09-20","SKU_100",2,0.01615,0.01615,0.01615,0.01805
"2014-09-27","SKU_100",2,0.0101,0.0101,0.0101,NA
"2014-10-04","SKU_100",2,0.0262,0.0262,0.0262,NA
"2014-10-11","SKU_100",2,0.01585,0.01585,0.01585,NA
"2014-10-18","SKU_100",2,0.02655,0.02655,0.02655,NA
"2014-10-25","SKU_100",2,0.0144,0.00695,0.00695,NA
"2014-11-01","SKU_100",2,-0.00055,0.00695,0.00695,NA
"2014-11-08","SKU_100",2,0,0,0,NA
"2014-11-15","SKU_100",2,0,0,0,NA
"2014-11-22","SKU_100",2,0,0,0,NA
"2014-11-29","SKU_100",2,0,0,0,NA
"2014-12-06","SKU_100",2,0,0,0,NA
"2014-12-13","SKU_100",2,0,0,0,NA
"2014-12-20","SKU_100",2,0,0,0,NA
"2014-12-27","SKU_100",2,0,0,0,NA
"2015-01-03","SKU_100",2,0,0,0,NA
"2015-01-10","SKU_100",2,0,0,0,NA
"2015-01-17","SKU_100",2,0,0,0,NA
"2015-01-24","SKU_100",2,0,0,0,NA
"2015-01-31","SKU_100",2,0,0,0,NA
"2015-02-07","SKU_100",2,0,0,0,NA
"2015-02-14","SKU_100",2,0,0,0,NA
"2015-02-21","SKU_100",2,0,0,0,NA
"2015-02-28","SKU_100",2,0,0,0,NA
"2015-03-07","SKU_100",2,0,0,0,NA
"2015-03-14","SKU_100",2,0,0,0,NA
"2015-03-21","SKU_100",2,0,0,0,NA
"2015-03-28","SKU_100",2,5e-05,5e-05,5e-05,NA
"2015-04-04","SKU_100",2,0.00045,0.00045,0.00045,NA
"2015-04-11","SKU_100",2,6e-04,6e-04,6e-04,NA
"2015-04-18","SKU_100",2,0.00085,0.00085,0.00085,NA
"2015-04-25","SKU_100",2,0.0046,0.0046,0.0046,NA
"2015-05-02","SKU_100",2,0.00065,0.00065,0.00065,NA
"2015-05-09","SKU_100",2,3e-04,3e-04,3e-04,NA
"2015-05-16","SKU_100",2,0.0055,0.0055,0.0055,NA
"2014-02-01","SKU_102",4,6e-04,6e-04,6e-04,6e-04
"2014-02-08","SKU_102",4,0.0074,0.0074,0.0074,0.0086
"2014-02-15","SKU_102",4,0.004,0.004,0.004,0.0046
"2014-02-22","SKU_102",4,0.0038,0.0038,0.0038,0.0044
"2014-03-01","SKU_102",4,0.0078,0.0078,0.0078,0.009
"2014-03-08","SKU_102",4,0.0304,0.0304,0.0304,0.0348
"2014-03-15","SKU_102",4,0.0228,0.0228,0.0228,0.0262
"2014-03-22","SKU_102",4,0.039,0.039,0.039,0.0448
"2014-03-29","SKU_102",4,0.0342,0.0342,0.0342,0.0392
"2014-04-05","SKU_102",4,0.035,0.035,0.035,0.0402
"2014-04-12","SKU_102",4,0.0624,0.0624,0.0624,0.0716
"2014-04-19","SKU_102",4,0.0568,0.0568,0.0568,0.0652
"2014-04-26","SKU_102",4,0.1126,0.1126,0.1126,0.1292
"2014-05-03","SKU_102",4,0.0366,0.0366,0.0366,0.042
"2014-05-10","SKU_102",4,0.0416,0.0416,0.0416,0.0478
"2014-05-17","SKU_102",4,0.0414,0.0414,0.0414,0.0474
"2014-05-24","SKU_102",4,0.0376,0.0376,0.0376,0.0432
"2014-05-31","SKU_102",4,0.1124,0.1124,0.1124,0.129
"2014-06-07","SKU_102",4,0.0424,0.0118,0.0118,0.0134
"2014-06-14","SKU_102",4,-0.0188,0.0118,0.0118,0.0134
"2014-06-21","SKU_102",4,0.0488,0.0488,0.0488,0.056
"2014-06-28","SKU_102",4,0.0344,0.0344,0.0344,0.0396
"2014-07-05","SKU_102",4,0.0266,0.0266,0.0266,0.0306
"2014-07-12","SKU_102",4,0.0188,0.019,0.0188,0.0218
"2014-07-19","SKU_102",4,0.0324,0.0324,0.0324,0.0372
"2014-07-26","SKU_102",4,0.0638,0.0638,0.0638,NA
"2014-08-02","SKU_102",4,0.0094,0.0094,0.0094,NA
"2014-08-09","SKU_102",4,0.0206,0.0206,0.0206,NA
"2014-08-16","SKU_102",4,0.0338,0.0338,0.0338,NA
"2014-08-23","SKU_102",4,0.0038,0.0014,0.0014,NA
"2014-08-30","SKU_102",4,0,0,0,NA
"2014-09-06","SKU_102",4,-0.0022,0,0,NA
"2014-09-13","SKU_102",4,0,0,0,NA
"2014-09-20","SKU_102",4,0,0,0,NA
"2014-09-27","SKU_102",4,0,0,0,NA
"2014-10-04","SKU_102",4,0,0,0,NA
"2014-10-11","SKU_102",4,0,0,0,NA
"2014-10-18","SKU_102",4,0,0,0,NA
"2014-10-25","SKU_102",4,0,0,0,NA
"2014-11-01","SKU_102",4,2e-04,2e-04,2e-04,NA
"2014-11-08","SKU_102",4,0,0,0,NA
"2014-11-15","SKU_102",4,-2e-04,-2e-04,0,NA
"2015-02-21","SKU_103",5,0.001,0.001,5e-04,0.001
"2015-02-28","SKU_103",5,0.0025,0.0025,0.0025,0.0025
"2015-03-07","SKU_103",5,0.005,0.005,0.005,0.0055
"2015-03-14","SKU_103",5,0.0125,0.0125,0.0125,0.014
"2015-03-21","SKU_103",5,0.027,0.027,0.027,0.03
"2015-03-28","SKU_103",5,0.0055,0.0055,0.0055,0.006
"2015-04-04","SKU_103",5,0.0205,0.0205,0.0205,0.023
"2015-04-11","SKU_103",5,0.0135,0.0135,0.0135,0.015
"2015-04-18","SKU_103",5,0.014,0.014,0.014,0.0155
"2015-04-25","SKU_103",5,0.0155,0.0155,0.0155,0.0175
"2015-05-02","SKU_103",5,0.017,0.017,0.017,0.019
"2015-05-09","SKU_103",5,0.0075,0.0075,0.0075,0.0085
"2015-05-16","SKU_103",5,0.013,0.013,0.0125,0.014
"2015-05-23","SKU_103",5,0.0095,0.0095,0.0095,0.0105
"2015-05-30","SKU_103",5,0.0315,0.0315,0.0315,0.035
"2015-06-06","SKU_103",5,0.042,0.042,0.042,0.0465
"2015-06-13","SKU_103",5,0.023,0.023,0.023,0.0255
"2015-06-20","SKU_103",5,0.0355,0.0355,0.035,0.039
"2015-06-27","SKU_103",5,0.0165,0.0165,0.0165,0.0185
"2015-07-04","SKU_103",5,0.0305,0.0305,0.03,0.0335
"2015-07-11","SKU_103",5,0.039,0.039,0.039,0.043
"2015-07-18","SKU_103",5,0.015,0.015,0.015,0.0165
"2015-07-25","SKU_103",5,0.0155,0.0155,0.0155,0.017
"2015-08-01","SKU_103",5,0.015,0.015,0.015,0.0165
"2015-08-08","SKU_103",5,0.0335,0.0335,0.0335,0.0375
"2015-08-15","SKU_103",5,0.0265,0.0265,0.0265,0.0295
"2015-08-22","SKU_103",5,0.009,0.009,0.009,0.01
"2015-08-29","SKU_103",5,0.0285,0.0285,0.0285,0.0315
"2015-09-05","SKU_103",5,0.021,0.021,0.021,0.0235
"2015-09-12","SKU_103",5,0.016,0.016,0.016,0.0175
"2015-09-19","SKU_103",5,0.0155,0.0155,0.0155,0.0175
"2015-09-26","SKU_103",5,0.025,0.025,0.025,0.028
"2015-10-03","SKU_103",5,0.01,0.01,0.01,0.0115
"2015-10-10","SKU_103",5,0.0295,0.0295,0.029,0.0325
"2015-10-17","SKU_103",5,0.009,0.009,0.009,0.01
"2015-10-24","SKU_103",5,0.023,0.023,0.023,0.0255
"2015-10-31","SKU_103",5,0.015,0.015,0.015,0.0165
"2015-11-07","SKU_103",5,0.031,0.031,0.031,0.0345
"2015-11-14","SKU_103",5,0.0215,0.0215,0.0215,0.024
"2015-11-21","SKU_103",5,0.007,0.007,0.007,0.008
"2015-11-28","SKU_103",5,0.011,0.011,0.011,0.012
"2015-12-05","SKU_103",5,0.014,0.014,0.014,0.0155
"2015-12-12","SKU_103",5,0.0205,0.0205,0.0205,0.023
"2015-12-19","SKU_103",5,0.006,0.006,0.006,0.007
"2015-12-26","SKU_103",5,0.01,0.01,0.0095,0.011
"2016-01-02","SKU_103",5,0.0175,0.0175,0.0175,0.0195
"2016-01-09","SKU_103",5,0.0085,0.0085,0.008,0.009
"2016-01-16","SKU_103",5,0.0515,0.0515,0.051,0.057
"2016-01-23","SKU_103",5,0.0145,0.0145,0.014,0.016
"2016-01-30","SKU_103",5,0.016,0.016,0.016,NA
"2016-02-06","SKU_103",5,0.0115,0.0115,0.0115,NA
"2016-02-13","SKU_103",5,0.009,0.009,0.009,NA
"2016-02-20","SKU_103",5,0.021,0.021,0.021,NA
"2016-02-27","SKU_103",5,0.008,0.008,0.008,NA
"2016-03-05","SKU_103",5,0.007,0.007,0.007,NA
"2016-03-12","SKU_103",5,0.006,0.006,0.006,NA
"2016-03-19","SKU_103",5,0.0135,0.0135,0.0135,NA
"2016-03-26","SKU_103",5,0.0095,0.0095,0.0095,NA
"2016-04-02","SKU_103",5,0,0,0,NA
"2016-04-09","SKU_103",5,0,0,0,NA
"2016-04-16","SKU_103",5,0,0,0,NA
"2016-04-23","SKU_103",5,-0.003,-0.003,0,NA
"2014-06-07","SKU_104",3,8e-04,8e-04,8e-04,9e-04
"2014-06-14","SKU_104",3,0.0053,0.0053,0.0053,0.0059
"2014-06-21","SKU_104",3,0.0055,0.0055,0.0055,0.0062
"2014-06-28","SKU_104",3,0.0051,0.0051,0.0051,0.0057
"2014-07-05","SKU_104",3,0.0156,0.0156,0.0156,0.0175
"2014-07-12","SKU_104",3,0.0093,0.0093,0.0093,0.0104
"2014-07-19","SKU_104",3,0.0293,0.0293,0.0293,0.0329
"2014-07-26","SKU_104",3,0.0257,0.0257,0.0257,0.0289
"2014-08-02","SKU_104",3,0.0293,0.0293,0.0293,0.0329
"2014-08-09","SKU_104",3,0.0194,0.0194,0.0194,0.0218
"2014-08-16","SKU_104",3,0.0205,0.0205,0.0205,0.023
"2014-08-23","SKU_104",3,0.0104,0.0104,0.0104,0.0117
"2014-08-30","SKU_104",3,0.0229,0.0229,0.0229,0.0257
"2014-09-06","SKU_104",3,0.0239,0.0239,0.0239,0.0268
"2014-09-13","SKU_104",3,0.0173,0.0173,0.0173,0.0194
"2014-09-20","SKU_104",3,0.0264,0.0264,0.0264,0.0296
"2014-09-27","SKU_104",3,0.0211,0.0211,0.0211,0.0237
"2014-10-04","SKU_104",3,0.0195,0.0195,0.0195,0.0219
"2014-10-11","SKU_104",3,0.0166,0.0166,0.0166,0.0186
"2014-10-18","SKU_104",3,0.0177,0.0177,0.0177,0.0199
"2014-10-25","SKU_104",3,0.0371,0.0371,0.0371,0.0417
"2014-11-01","SKU_104",3,0.0169,0.0169,0.0169,0.019
"2014-11-08","SKU_104",3,0.0224,0.0224,0.0224,0.0251
"2014-11-15","SKU_104",3,0.0372,0.0372,0.0372,0.0417
"2014-11-22","SKU_104",3,0.0144,0.0144,0.0144,0.0162
"2014-11-29","SKU_104",3,0.0224,0.0224,0.0224,0.0251
"2014-12-06","SKU_104",3,0.0298,0.0298,0.0298,0.0335
"2014-12-13","SKU_104",3,0.0209,0.0209,0.0209,0.0235
"2014-12-20","SKU_104",3,0.0115,0.0115,0.0115,0.0129
"2014-12-27","SKU_104",3,0.0197,0.0197,0.0197,0.0221
"2015-01-03","SKU_104",3,0.0148,0.0148,0.0148,0.0166
"2015-01-10","SKU_104",3,0.0245,0.0245,0.0245,0.0275
"2015-01-17","SKU_104",3,0.029,0.029,0.029,0.0326
"2015-01-24","SKU_104",3,0.0317,0.0317,0.0317,0.0356
"2015-01-31","SKU_104",3,0.022,0.022,0.022,0.0247
"2015-02-07","SKU_104",3,0.0215,0.0215,0.0215,0.0241
"2015-02-14","SKU_104",3,0.0277,0.0277,0.0277,0.0311
"2015-02-21","SKU_104",3,0.0319,0.0319,0.0319,0.0358
"2015-02-28","SKU_104",3,0.0169,0.0169,0.0169,0.019
"2015-03-07","SKU_104",3,0.0312,0.0312,0.0312,0.035
"2015-03-14","SKU_104",3,0.0124,0.0124,0.0124,0.0139
"2015-03-21","SKU_104",3,0.0222,0.0222,0.0222,0.0249
"2015-03-28","SKU_104",3,0.0158,0.0158,0.0158,0.0177
"2015-04-04","SKU_104",3,0.0164,0.0164,0.0164,0.0184
"2015-04-11","SKU_104",3,0.0086,0.0086,0.0086,NA
"2015-04-18","SKU_104",3,0.0178,0.0178,0.0178,NA
"2015-04-25","SKU_104",3,0.0216,0.0216,0.0216,NA
"2015-05-02","SKU_104",3,0.0273,0.0273,0.0273,NA
"2015-05-09","SKU_104",3,0.0172,0.0172,0.0172,NA
"2015-05-16","SKU_104",3,0.0158,0.0158,0.0158,NA
"2014-07-12","SKU_105",1,1e-04,1e-04,1e-04,1e-04
"2014-07-19","SKU_105",1,0.00064,0.00064,0.00064,0.00072
"2014-07-26","SKU_105",1,0.00052,0.00052,0.00052,0.00056
"2014-08-02","SKU_105",1,0.00128,0.00128,0.00128,0.00142
"2014-08-09","SKU_105",1,0.00102,0.00102,0.00102,0.00114
"2014-08-16","SKU_105",1,0.001,0.001,0.001,0.00112
"2014-08-23","SKU_105",1,0.00154,0.00154,0.00154,0.00172
"2014-08-30","SKU_105",1,0.00082,0.00082,0.00082,0.00092
"2014-09-06","SKU_105",1,0.0023,0.0023,0.0023,0.00256
"2014-09-13","SKU_105",1,0.00168,0.00168,0.00168,0.00188
"2014-09-20","SKU_105",1,0.00242,0.00242,0.00242,0.00268
"2014-09-27","SKU_105",1,0.00632,0.00632,0.0063,0.00702
"2014-10-04","SKU_105",1,0.00604,0.00604,0.00602,0.00672
"2014-10-11","SKU_105",1,0.00994,0.00994,0.0099,0.01104
"2014-10-18","SKU_105",1,0.0067,0.0067,0.00668,0.00744
"2014-10-25","SKU_105",1,0.01192,0.01192,0.01186,0.01322
"2014-11-01","SKU_105",1,0.006,0.006,0.00598,0.00666
"2014-11-08","SKU_105",1,0.00792,0.00792,0.0079,0.0088
"2014-11-15","SKU_105",1,0.00964,0.00964,0.00962,0.01072
"2014-11-22","SKU_105",1,0.00768,0.00768,0.00764,0.00852
"2014-11-29","SKU_105",1,0.00852,0.00852,0.00848,0.00946
"2014-12-06","SKU_105",1,0.0131,0.0131,0.01306,0.01456
"2014-12-13","SKU_105",1,0.01288,0.01288,0.01282,0.0143
"2014-12-20","SKU_105",1,0.00348,0.00348,0.00346,0.00386
"2014-12-27","SKU_105",1,0.0042,0.0042,0.00418,0.00466
"2015-01-03","SKU_105",1,0.00824,0.00824,0.0082,0.00914
"2015-01-10","SKU_105",1,0.01074,0.01074,0.0107,0.01192
"2015-01-17","SKU_105",1,0.00834,0.00834,0.00832,0.00926
"2015-01-24","SKU_105",1,0.01068,0.01068,0.01064,0.01186
"2015-01-31","SKU_105",1,0.0106,0.0106,0.01056,0.01178
"2015-02-07","SKU_105",1,0.01016,0.01016,0.01014,0.0113
"2015-02-14","SKU_105",1,0.00842,0.00842,0.0084,0.00936
